"Title","Date","Location","Price","Bedrooms","Link","Zipcode"
"👏 No Fee! Mint Condition 1BR in a beautifully maintained building","Dec  4"," (Harlem / Morningside)","$1800","
                    1br -
                ","https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-fee-mint-condition-1br/6764696193.html","10039"
"*SUPER SPACIOUS 2 BED IN PRIME HARLEM!NOTHING LIKE THIS ON THE MARKET!","Nov 28"," (Harlem / Morningside)","$1999","
                    2br -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-super-spacious-2-bed-in/6759935123.html","10039"
"Furnished, Monthly Rental, No FEE, Utilities Included - by Sonder","Dec 27"," (Midtown East)","$6800","
                    1br -
                    450ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-furnished-monthly-rental/6774960729.html","10001"
"Fully furnished rental w/ glass walls overlooking the city! Monthly","Dec 27"," (Midtown East)","$7950","
                    1br -
                    450ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-fully-furnished-rental/6778622830.html","10001"
"Congratulations your nice and new 4bed 3 Bath In Great Location!","Dec 27"," (Harlem / Morningside)","$4300","
                    4br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-congratulations-your-nice/6780952121.html","10001"
"Congratulations your nice and new 4bed 3 Bath In Great Location!","Dec 27"," (Harlem / Morningside)","$4300","
                    4br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-congratulations-your-nice/6779145313.html","10001"
"BREATHTAKING BEAUTIFUL ALCOVE STUDIO/LOFT IN LUX,DOORMAN,GYM,ROOFDECK","Dec 27"," (Chelsea)","$3200","character(0)","https://newyork.craigslist.org/mnh/abo/d/new-york-city-breathtaking-beautiful/6762031589.html","10001"
"2 bed/1.5bath Fully furnished apartment  for rent in Chelsea","Dec 26"," (Chelsea)","$6499","
                    2br -
                    1200ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-2-bed-15bath-fully/6772425012.html","10001"
"DEAL ALERT! *NO FEE* SPACIOUS LUXURY 2 BED APT ON w 34TH ST! LOCATION!","Dec 26"," (Midtown West)","$3000","
                    2br -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-deal-alert-no-fee/6780818153.html","10001"
"♠ HYPER LUXURY BUILDING ♠ INCREDIBLE TRUE 2BR ♠MANHATTAN DREAM","Dec 26"," (Chelsea)","$8475","
                    2br -
                    1085ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-hyper-luxury-building/6780771918.html","10001"
"DOORMAN, GYM, ROOFTOP 3 BR APT AT A GREAT BUILDING IN MIDTOWN SOUTH","Dec 26"," (Flatiron)","$4850","
                    3br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-doorman-gym-rooftop-3-br/6777872200.html","10001"
"New RENO- 2BR 2B Flex 3 in Chelsea- Doorman Bldg, Pets, Elevator +more","Dec 26"," (Chelsea)","$5954","
                    3br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-new-reno-2br-2b-flex-3-in/6780625018.html","10001"
"Beautiful 2BR 2B Flex 3 in Chelsea- Doorman Bldg, Pets, Elevator +more","Dec 26"," (Lower East Side)","$5954","
                    3br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-beautiful-2br-2b-flex-3/6780620757.html","10001"
"DEAL ALERT! *NO FEE* SPACIOUS LUXURY 2 BED APT ON w 34TH ST! LOCATION!","Dec 26"," (Midtown West)","$3000","
                    2br -
                ","https://newyork.craigslist.org/mnh/nfb/d/new-york-city-deal-alert-no-fee/6780486336.html","10001"
"HUGE REAL 1 BR-700 SQFT SUNNY-ELV&LNDR-W 30 ST-CHELSEA","Dec 26"," (Chelsea)","$2800","
                    1br -
                    700ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-700-sqft/6780349345.html","10001"
"HUGE REAL 1 BR-700 SQFT SUNNY-ELV&LNDR-W 30 ST-CHELSEA","Dec 26"," (Chelsea)","$2800","
                    1br -
                    700ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-700-sqft/6780348856.html","10001"
"HUGE REAL 1 BR-SUNNY-ELV&LNDR-WEST 29 ST-LOW FEE","Dec 26"," (Chelsea)","$2600","
                    1br -
                    650ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-sunny/6780348385.html","10001"
"HUGE REAL 1 BR-SUNNY-ELV&LNDR-WEST 29 ST-LOW FEE","Dec 26"," (Chelsea)","$2600","
                    1br -
                    650ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-sunny/6780348031.html","10001"
"HUGE ALCOVE STUDIO-PRIVATE HUGE PATIO-ELV&LNDR-W 30 ST-LOW FEE-CHELSEA","Dec 26"," (Chelsea)","$2100","
                    550ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-alcove-studio/6780347663.html","10001"
"HUGE ALCOVE STUDIO-PRIVATE HUGE PATIO-ELV&LNDR-W 30 ST-LOW FEE-CHELSEA","Dec 26"," (Chelsea)","$2100","
                    550ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-alcove-studio/6780347322.html","10001"
"Luxury 1 bed/1 bath in doorman building. No fee","Dec 26"," (Chelsea)","$4595","
                    1br -
                    550ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-luxury-1-bed-1-bath-in/6776318690.html","10001"
"Luxury 1 bed/1 bath in doorman building. No fee","Dec 26"," (Chelsea)","$4595","
                    1br -
                    550ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-luxury-1-bed-1-bath-in/6777039596.html","10001"
"NO FEE, STUNNING, SPACIOUS 2BDR 2BATH DOORMAN/GYM/POOL/SUNDECK/PARKING","Dec 26"," (Chelsea)","$6600","
                    2br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-stunning-spacious/6777220612.html","10001"
"Chelsea Manhattan","Dec 25"," (Chelsea)","$2900","
                    1br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-chelsea-manhattan/6780107803.html","10001"
"NO FEE!  WD ~OPEN KIT. ~HUGE WINDOWS ~Dman ~GYM","Dec 25"," (Chelsea)","$3900","
                    2br -
                ","https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-fee-wd-open-kit-huge/6780085358.html","10001"
"NO FEE 7th AVE LUXURY! LARGE ~NEW KIT&BATH ~GYM ~ROOF DECK","Dec 25"," (Chelsea)","$4000","
                    2br -
                ","https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-fee-7th-ave-luxury/6780085143.html","10001"
"Lots of Natural Night, Executive Suite, Monthly Rental, Pets Welcome","Dec 25"," (Midtown East)","$7650","
                    1br -
                    450ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-lots-of-natural-night/6779159456.html","10001"
"CHELSEA SENSATION**NO FEE*GREEN BLDG*WASHER/DRYER*DRMN*GYM*BASKETBALL!","Dec 25"," (Chelsea)","$3695","
                    1br -
                    725ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/chelsea-sensationno-feegreen-bldgwasher/6765749953.html","10001"
"SPACIOUS ALCOVE STUDIO IN AN ULTRA LUXURY BUILDING In CHELSEA W/D.","Dec 25"," (Chelsea)","$3995","
                    1br -
                    580ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-spacious-alcove-studio-in/6771472474.html","10001"
"HUGE 1 BEDROOM, HIGH FLOOR,ROOFDECK,GYM,COMPLIMENTARY BREAKFAST","Dec 25"," (Midtown)","$4495","
                    1br -
                    785ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-huge-1-bedroom-high/6763227136.html","10001"
"HUGE REAL 1 BR-700 SQFT SUNNY-ELV&LNDR-W 30 ST-CHELSEA","Dec 24"," (Chelsea)","$2800","
                    1br -
                    700ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-700-sqft/6779605451.html","10001"
"HUGE ALCOVE STUDIO-PRIVATE HUGE PATIO-ELV&LNDR-W 30 ST-LOW FEE-CHELSEA","Dec 24"," (Chelsea)","$2100","
                    550ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-alcove-studio/6779605201.html","10001"
"HUGE REAL 1 BR-SUNNY-ELV&LNDR-WEST 29 ST-LOW FEE","Dec 24"," (Chelsea)","$2600","
                    1br -
                    650ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-sunny/6779604958.html","10001"
"NO FEE~~~~CHELSEA LOCATION~~~~MOST SEE IT","Dec 24"," (Chelsea)","$3578","
                    1br -
                ","https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-feechelsea/6779403103.html","10001"
"Manhattan Midtown Large Studio rents!!!!!LOWEST PRICE","Dec 24"," (Midtown)","$2700","
                    1br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-manhattan-midtown-large/6779380376.html","10001"
"NO FEE!  WD ~OPEN KIT. ~HUGE WINDOWS ~Dman ~GYM","Dec 23"," (Chelsea)","$3950","
                    2br -
                ","https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-fee-wd-open-kit-huge/6779340681.html","10001"
"NO FEE 7th AVE LUXURY! LARGE ~NEW KIT&BATH ~GYM ~ROOF DECK","Dec 23"," (Chelsea)","$4000","
                    2br -
                ","https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-fee-7th-ave-luxury/6779340595.html","10001"
"Studio apartment - immed availability- heart of the Village","Dec 23"," (Greenwich Village)","$1700","character(0)","https://newyork.craigslist.org/mnh/abo/d/new-york-city-studio-apartment-immed/6779200581.html","10001"
"No Fee  Gorgeous 1 Bedroom","Dec 23"," (Midtown West)","$3650","
                    1br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-gorgeous-1-bedroom/6771105504.html","10001"
"NO FEE + 1 MONTH FREE Beautiful Studio in a Luxury Full Service Buildi","Dec 23"," (Midtown West)","$2800","character(0)","https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-1-month-free/6771110908.html","10001"
"NO FEE + 1.5 MONTH FREE Stunning  4 Bedroom/2 BATH","Dec 23"," (Chelsea)","$8300","
                    4br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-15-month-free/6771005474.html","10001"
"NO FEE + 1 MONTH FREE Gorgeous FLEX 2BR","Dec 23"," (Midtown West)","$3230","
                    2br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-1-month-free/6771097457.html","10001"
"NO FEE+ 1 MONTH FREE  1BR/1 Bath Corner unit","Dec 23"," (Chelsea)","$4600","
                    1br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-1-month-free-1br-1/6771012223.html","10001"
"No Fee + 1 Months Free! Spacious and Beautiful Studio Luxury Building","Dec 23"," (Chelsea)","$3554","character(0)","https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-1-months-free/6770985354.html","10001"
"NO FEE + 1 MONTH FREE REAL 2BR 2 BATH","Dec 23"," (Chelsea)","$6826","
                    2br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-1-month-free-real/6770992856.html","10001"
"NO FEE + 1 MONTH FREE STUNNING  1BED/1BATH APARTMENT IN BEAUTIFUL CHEL","Dec 23"," (Chelsea)","$4300","
                    1br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-1-month-free/6770998159.html","10001"
"HUGE REAL 1 BR-700 SQFT SUNNY-ELV&LNDR-W 30 ST-CHELSEA","Dec 23"," (Chelsea)","$2800","
                    1br -
                    700ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-700-sqft/6779045469.html","10001"
"HUGE REAL 1 BR-700 SQFT SUNNY-ELV&LNDR-W 30 ST-CHELSEA","Dec 23"," (Chelsea)","$2800","
                    1br -
                    700ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-700-sqft/6779045253.html","10001"
"HUGE REAL 1 BR-SUNNY-ELV&LNDR-WEST 29 ST-LOW FEE","Dec 23"," (Chelsea)","$2600","
                    1br -
                    650ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-sunny/6779045060.html","10001"
"HUGE ALCOVE STUDIO-PRIVATE HUGE PATIO-ELV&LNDR-W 30 ST-LOW FEE-CHELSEA","Dec 23"," (Chelsea)","$2100","
                    550ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-alcove-studio/6779044865.html","10001"
"HUGE ALCOVE STUDIO-PRIVATE HUGE PATIO-ELV&LNDR-W 30 ST-LOW FEE-CHELSEA","Dec 23"," (Chelsea)","$2100","
                    550ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-alcove-studio/6779044682.html","10001"
"HUGE REAL 1 BR-SUNNY-ELV&LNDR-WEST 29 ST-LOW FEE","Dec 23"," (Chelsea)","$2600","
                    1br -
                    650ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-sunny/6779044495.html","10001"
"HUGE REAL 1 BR-SUNNY-ELV&LNDR-WEST 29 ST-LOW FEE","Dec 23"," (Chelsea)","$2600","
                    1br -
                    650ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-sunny/6779044313.html","10001"
"NO FEE*******BEAUTIFUL APARTMENT WITH AMAZING AMENITIES","Dec 23"," (Chelsea)","$3495","
                    1br -
                ","https://newyork.craigslist.org/mnh/nfb/d/new-york-city-no-feebeautiful-apartment/6778929282.html","10001"
"1 BEDROOM CORNER APARTMENT, HIGH FLOOR, W/D IN UNIT","Dec 23"," (Chelsea)","$4338","
                    1br -
                ","https://newyork.craigslist.org/mnh/abo/d/new-york-city-1-bedroom-corner/6764270944.html","10001"
"STUDIO W/ WALK-IN CLOSET & WASHER& DRYER IN DOORMAN BUILDING","Dec 23"," (Chelsea)","$2815","character(0)","https://newyork.craigslist.org/mnh/abo/d/new-york-city-studio-walk-in-closet/6764270129.html","10001"
"2 or more Apts for Rent b/w Chelsea and Midtown West & Chinatown","Dec 22"," (Midtown West)","$2000","
                    250ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-2-or-more-apts-for-rent-w/6778824763.html","10001"
"**SUPER DEAL**SUBLIME 1BR/1BA+W/D*DRMN*POOL*GYM*GREEN BLDG!!!","Dec 22"," (Chelsea)","$4075","
                    1br -
                    700ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/super-dealsublime-1br-1baw/6767961452.html","10001"
"BEST DEAL IN CHELSEA**STUNNING VERY HIGH FL 2BR/2BA+W/D*SS KIT*LAST ON","Dec 22"," (Chelsea)","$6640","
                    2br -
                    1050ft2 -
                ","https://newyork.craigslist.org/mnh/abo/d/best-deal-in-chelseastunning-very-high/6767956045.html","10001"
"HUGE REAL 1 BR-SUNNY-ELV&LNDR-WEST 29 ST-LOW FEE","Dec 22"," (Chelsea)","$2600","
                    1br -
                    650ft2 -
                ","https://newyork.craigslist.org/mnh/fee/d/new-york-city-huge-real-1-br-sunny/6778494685.html","10001"
